Rounded Date,Rainfall,OBS DATE,VALUE,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
2015-10-16 11:00:00,0.0,2015-10-16 11:08:00,0.0,0.0,0,0.0
2015-10-16 23:00:00,0.0,2015-10-16 23:08:00,0.0,0.0,0,0.0
2015-10-17 11:00:00,0.0,2015-10-17 11:08:00,0.0,0.0,0,0.0
2015-10-17 23:00:00,0.0,2015-10-17 23:08:00,0.0,0.0,0,0.0
2015-10-18 11:00:00,0.0,2015-10-18 11:08:00,0.0,0.0,0,0.0
2015-10-18 23:00:00,0.0,2015-10-18 23:08:00,0.0,0.0,0,0.0
2015-10-19 11:00:00,0.0,2015-10-19 11:08:00,0.0,0.0,0,0.0
2015-10-19 23:00:00,0.0,2015-10-19 23:08:00,0.0,0.0,0,0.0
2015-10-20 11:00:00,0.0,2015-10-20 11:08:00,0.0,0.0,0,0.0
2015-10-20 23:00:00,0.0,2015-10-20 23:08:00,0.0,0.0,0,0.0
2015-10-21 11:00:00,0.0,2015-10-21 11:08:00,0.0,0.0,0,0.0
2015-10-21 23:00:00,0.0,2015-10-21 23:08:00,0.0,0.0,0,0.0
2015-10-23 11:00:00,0.0,2015-10-23 11:08:00,0.0,0.0,0,0.0
2015-10-24 11:00:00,0.0,2015-10-24 11:08:00,0.0,0.0,0,0.0
2015-10-24 23:00:00,0.0,2015-10-24 23:08:00,0.0,0.0,0,0.0
2015-10-25 11:00:00,0.0,2015-10-25 11:08:00,0.0,0.0,0,0.0
2015-10-26 11:00:00,0.0,2015-10-26 11:08:00,0.0,0.0,0,0.0
