Latitude,Longitude,Distance,Major_Flooding_NAVD88,Moderate_Flooding_NAVD88,Minor_Flooding_NAVD88,Action_Flooding_NAVD88,fid,Named,Cumulative_Distance,Interpolated_Major_Flooding_NAVD88,Interpolated_Moderate_Flooding_NAVD88,Interpolated_Minor_Flooding_NAVD88,Interpolated_Action_Flooding_NAVD88
37.207439,-122.1432,,251.82,249.56,246.56,244.06,1.0,Yes,182413.0327752832,251.82,249.56,246.56,244.06
37.207442,-122.143195,,251.82,249.56,246.56,244.06,1.0,Yes,182413.58761916394,251.82,249.56,246.56,244.06
37.207446,-122.14319,,251.82,249.56,246.56,244.06,1.0,Yes,182414.21536913185,251.82,249.56,246.56,244.06
37.207452,-122.143181,,251.82,249.56,246.56,244.06,1.0,Yes,182415.25541099627,251.82,249.56,246.56,244.06
37.207455,-122.143177,,251.82,249.56,246.56,244.06,1.0,Yes,182415.74216743046,251.82,249.56,246.56,244.06
37.207458,-122.143172,,251.82,249.56,246.56,244.06,1.0,Yes,182416.2970112368,251.82,249.56,246.56,244.06
37.20746,-122.143167,,251.82,249.56,246.56,244.06,1.0,Yes,182416.79326433182,251.82,249.56,246.56,244.06
37.207462,-122.143162,,251.82,249.56,246.56,244.06,1.0,Yes,182417.2895174163,251.82,249.56,246.56,244.06
37.207464,-122.143156,,251.82,249.56,246.56,244.06,1.0,Yes,182417.86653292383,251.82,249.56,246.56,244.06
37.207465,-122.14315,,251.82,249.56,246.56,244.06,1.0,Yes,182418.4105882352,251.82,249.56,246.56,244.06
37.207466,-122.143144,,251.82,249.56,246.56,244.06,1.0,Yes,182418.95464354058,251.82,249.56,246.56,244.06
37.207467,-122.143138,,251.82,249.56,246.56,244.06,1.0,Yes,182419.49869883963,251.82,249.56,246.56,244.06
37.207468,-122.143132,,251.82,249.56,246.56,244.06,1.0,Yes,182420.04275413023,251.82,249.56,246.56,244.06
37.207469,-122.143119,,251.82,249.56,246.56,244.06,1.0,Yes,182421.20207866942,251.82,249.56,246.56,244.06
37.20747,-122.143107,,251.82,249.56,246.56,244.06,1.0,Yes,182422.273075345,251.82,249.56,246.56,244.06
37.207472,-122.143068,,251.82,249.56,246.56,244.06,1.0,Yes,182425.7421840484,251.82,249.56,246.56,244.06
37.207476,-122.143003,,251.82,249.56,246.56,244.06,1.0,Yes,182431.5292366459,251.82,249.56,246.56,244.06
37.207477,-122.142971,,251.82,249.56,246.56,244.06,1.0,Yes,182434.372019421,251.82,249.56,246.56,244.06
37.207478,-122.142951,,251.82,249.56,246.56,244.06,1.0,Yes,182436.15086956642,251.82,249.56,246.56,244.06
37.207479,-122.142913,,251.82,249.56,246.56,244.06,1.0,Yes,182439.5259256968,251.82,249.56,246.56,244.06
37.207479,-122.1429,,251.82,249.56,246.56,244.06,1.0,Yes,182440.6799257475,251.82,249.56,246.56,244.06
37.20748,-122.142894,,251.82,249.56,246.56,244.06,1.0,Yes,182441.22398095616,251.82,249.56,246.56,244.06
37.20748,-122.142888,,251.82,249.56,246.56,244.06,1.0,Yes,182441.75659635724,251.82,249.56,246.56,244.06
37.207481,-122.142882,,251.82,249.56,246.56,244.06,1.0,Yes,182442.30065155958,251.82,249.56,246.56,244.06
37.207482,-122.142876,,251.82,249.56,246.56,244.06,1.0,Yes,182442.84470675522,251.82,249.56,246.56,244.06
37.207484,-122.14287,,251.82,249.56,246.56,244.06,1.0,Yes,182443.4217221348,251.82,249.56,246.56,244.06
37.207486,-122.142865,,251.82,249.56,246.56,244.06,1.0,Yes,182443.91797509347,251.82,249.56,246.56,244.06
37.207489,-122.14286,,251.82,249.56,246.56,244.06,1.0,Yes,182444.47281875735,251.82,249.56,246.56,244.06
37.207492,-122.142855,,251.82,249.56,246.56,244.06,1.0,Yes,182445.02766240787,251.82,249.56,246.56,244.06
37.207495,-122.14285,,251.82,249.56,246.56,244.06,1.0,Yes,182445.582506044,251.82,249.56,246.56,244.06
37.207499,-122.142845,,251.82,249.56,246.56,244.06,1.0,Yes,182446.21025579548,251.82,249.56,246.56,244.06
37.207502,-122.142841,,251.82,249.56,246.56,244.06,1.0,Yes,182446.69701207057,251.82,249.56,246.56,244.06
37.20751,-122.142831,,251.82,249.56,246.56,244.06,1.0,Yes,182447.95251150063,251.82,249.56,246.56,244.06
37.207537,-122.142799,,251.82,249.56,246.56,244.06,1.0,Yes,182452.08144695946,251.82,249.56,246.56,244.06
37.207563,-122.142766,,251.82,249.56,246.56,244.06,1.0,Yes,182456.19332052756,251.82,249.56,246.56,244.06
37.20757,-122.142758,,251.82,249.56,246.56,244.06,1.0,Yes,182457.2458629417,251.82,249.56,246.56,244.06
37.207574,-122.142754,,251.82,249.56,246.56,244.06,1.0,Yes,182457.81432555852,251.82,249.56,246.56,244.06
37.207578,-122.14275,,251.82,249.56,246.56,244.06,1.0,Yes,182458.38278816277,251.82,249.56,246.56,244.06
37.207581,-122.142747,,251.82,249.56,246.56,244.06,1.0,Yes,182458.8091351096,251.82,249.56,246.56,244.06
37.207585,-122.142743,,251.82,249.56,246.56,244.06,1.0,Yes,182459.37759769533,251.82,249.56,246.56,244.06
37.207589,-122.14274,,251.82,249.56,246.56,244.06,1.0,Yes,182459.89527521614,251.82,249.56,246.56,244.06
37.207593,-122.142738,,251.82,249.56,246.56,244.06,1.0,Yes,182460.37338633358,251.82,249.56,246.56,244.06
37.207597,-122.142737,,251.82,249.56,246.56,244.06,1.0,Yes,182460.82610078828,251.82,249.56,246.56,244.06
37.207601,-122.142736,,251.82,249.56,246.56,244.06,1.0,Yes,182461.2788152424,251.82,249.56,246.56,244.06
37.207606,-122.142735,,251.82,249.56,246.56,244.06,1.0,Yes,182461.84077831122,251.82,249.56,246.56,244.06
37.20761,-122.142735,,251.82,249.56,246.56,244.06,1.0,Yes,182462.28470446102,251.82,249.56,246.56,244.06
37.207614,-122.142735,,251.82,249.56,246.56,244.06,1.0,Yes,182462.72863061057,251.82,249.56,246.56,244.06
37.207619,-122.142736,,251.82,249.56,246.56,244.06,1.0,Yes,182463.2905936791,251.82,249.56,246.56,244.06
37.207624,-122.142737,,251.82,249.56,246.56,244.06,1.0,Yes,182463.85255674532,251.82,249.56,246.56,244.06
37.207629,-122.142739,,251.82,249.56,246.56,244.06,1.0,Yes,182464.43517353982,251.82,249.56,246.56,244.06
37.207634,-122.142741,,251.82,249.56,246.56,244.06,1.0,Yes,182465.01779032886,251.82,249.56,246.56,244.06
37.207639,-122.142743,,251.82,249.56,246.56,244.06,1.0,Yes,182465.60040711804,251.82,249.56,246.56,244.06
37.207644,-122.142745,,251.82,249.56,246.56,244.06,1.0,Yes,182466.18302390244,251.82,249.56,246.56,244.06
37.207654,-122.14275,,251.82,249.56,246.56,244.06,1.0,Yes,182467.37830157788,251.82,249.56,246.56,244.06
37.207664,-122.142755,,251.82,249.56,246.56,244.06,1.0,Yes,182468.5735792335,251.82,249.56,246.56,244.06
37.207669,-122.142758,,251.82,249.56,246.56,244.06,1.0,Yes,182469.18908064693,251.82,249.56,246.56,244.06
37.207673,-122.142761,,251.82,249.56,246.56,244.06,1.0,Yes,182469.70675802077,251.82,249.56,246.56,244.06
37.207678,-122.142765,,251.82,249.56,246.56,244.06,1.0,Yes,182470.36554594355,251.82,249.56,246.56,244.06
37.207683,-122.142768,,251.82,249.56,246.56,244.06,1.0,Yes,182470.98104733697,251.82,249.56,246.56,244.06
37.207687,-122.142772,,251.82,249.56,246.56,244.06,1.0,Yes,182471.5495096285,251.82,249.56,246.56,244.06
37.207692,-122.142776,,251.82,249.56,246.56,244.06,1.0,Yes,182472.20829751578,251.82,249.56,246.56,244.06
37.207705,-122.142788,,251.82,249.56,246.56,244.06,1.0,Yes,182474.00169277424,251.82,249.56,246.56,244.06
37.207709,-122.142791,,251.82,249.56,246.56,244.06,1.0,Yes,182474.51937008588,251.82,249.56,246.56,244.06
37.207713,-122.142795,,251.82,249.56,246.56,244.06,1.0,Yes,182475.08783230404,251.82,249.56,246.56,244.06
37.207717,-122.142798,,251.82,249.56,246.56,244.06,1.0,Yes,182475.60550960177,251.82,249.56,246.56,244.06
37.207722,-122.142801,,251.82,249.56,246.56,244.06,1.0,Yes,182476.22101093896,251.82,249.56,246.56,244.06
37.207727,-122.142803,,251.82,249.56,246.56,244.06,1.0,Yes,182476.80362767202,251.82,249.56,246.56,244.06
37.207732,-122.142806,,251.82,249.56,246.56,244.06,1.0,Yes,182477.41912899402,251.82,249.56,246.56,244.06
37.207736,-122.142808,,251.82,249.56,246.56,244.06,1.0,Yes,182477.8972399959,251.82,249.56,246.56,244.06
37.207746,-122.142812,,251.82,249.56,246.56,244.06,1.0,Yes,182479.06247343877,251.82,249.56,246.56,244.06
37.207756,-122.142816,,251.82,249.56,246.56,244.06,1.0,Yes,182480.22770687065,251.82,249.56,246.56,244.06
37.207766,-122.14282,,251.82,249.56,246.56,244.06,1.0,Yes,182481.3929402894,251.82,249.56,246.56,244.06
37.207782,-122.142825,,251.82,249.56,246.56,244.06,1.0,Yes,182483.22327492724,251.82,249.56,246.56,244.06
37.207887,-122.142862,,251.82,249.56,246.56,244.06,1.0,Yes,182495.33035707287,251.82,249.56,246.56,244.06
37.207903,-122.142867,,251.82,249.56,246.56,244.06,1.0,Yes,182497.1606915734,251.82,249.56,246.56,244.06
37.207914,-122.14287,,251.82,249.56,246.56,244.06,1.0,Yes,182498.4101971712,251.82,249.56,246.56,244.06
37.207919,-122.142871,,251.82,249.56,246.56,244.06,1.0,Yes,182498.9721602104,251.82,249.56,246.56,244.06
37.20793,-122.142874,,251.82,249.56,246.56,244.06,1.0,Yes,182500.2216657991,251.82,249.56,246.56,244.06
37.207946,-122.142877,,251.82,249.56,246.56,244.06,1.0,Yes,182502.0172286914,251.82,249.56,246.56,244.06
37.20801,-122.142887,,251.82,249.56,246.56,244.06,1.0,Yes,182509.1753026411,251.82,249.56,246.56,244.06
37.208073,-122.142898,,251.82,249.56,246.56,244.06,1.0,Yes,182516.2349947581,251.82,249.56,246.56,244.06
37.208084,-122.1429,,251.82,249.56,246.56,244.06,1.0,Yes,182517.46863357944,251.82,249.56,246.56,244.06
37.208095,-122.142901,,251.82,249.56,246.56,244.06,1.0,Yes,182518.69265367318,251.82,249.56,246.56,244.06
37.2081,-122.142902,,251.82,249.56,246.56,244.06,1.0,Yes,182519.25461669653,251.82,249.56,246.56,244.06
37.208111,-122.142903,,251.82,249.56,246.56,244.06,1.0,Yes,182520.47863679208,251.82,249.56,246.56,244.06
37.208117,-122.142903,,251.82,249.56,246.56,244.06,1.0,Yes,182521.1445260729,251.82,249.56,246.56,244.06
37.208128,-122.142904,,251.82,249.56,246.56,244.06,1.0,Yes,182522.3685461696,251.82,249.56,246.56,244.06
37.208139,-122.142904,,251.82,249.56,246.56,244.06,1.0,Yes,182523.58934318877,251.82,249.56,246.56,244.06
37.208144,-122.142903,,251.82,249.56,246.56,244.06,1.0,Yes,182524.15130620752,251.82,249.56,246.56,244.06
37.208154,-122.142903,,251.82,249.56,246.56,244.06,1.0,Yes,182525.26112168198,251.82,249.56,246.56,244.06
37.208164,-122.142901,,251.82,249.56,246.56,244.06,1.0,Yes,182526.38504771778,251.82,249.56,246.56,244.06
37.208169,-122.142901,,251.82,249.56,246.56,244.06,1.0,Yes,182526.93995545714,251.82,249.56,246.56,244.06
37.208171,-122.142106,,251.82,249.56,246.56,244.06,1.0,Yes,182597.51120265116,251.82,249.56,246.56,244.06
37.208171,-122.142112,,251.82,249.56,246.56,244.06,1.0,Yes,182598.04381319598,251.82,249.56,246.56,244.06
37.208171,-122.142118,,251.82,249.56,246.56,244.06,1.0,Yes,182598.5764237408,251.82,249.56,246.56,244.06
37.208171,-122.142124,,251.82,249.56,246.56,244.06,1.0,Yes,182599.10903428562,251.82,249.56,246.56,244.06
37.208171,-122.14213,,251.82,249.56,246.56,244.06,1.0,Yes,182599.64164483044,251.82,249.56,246.56,244.06
37.208172,-122.142136,,251.82,249.56,246.56,244.06,1.0,Yes,182600.18569528224,251.82,249.56,246.56,244.06
37.208172,-122.142142,,251.82,249.56,246.56,244.06,1.0,Yes,182600.7183058213,251.82,249.56,246.56,244.06
37.208172,-122.1421,,251.82,249.56,246.56,244.06,1.0,Yes,182604.4465795871,251.82,249.56,246.56,244.06
37.208172,-122.142093,,251.82,249.56,246.56,244.06,1.0,Yes,182605.06795854765,251.82,249.56,246.56,244.06
37.208173,-122.1429,,251.82,249.56,246.56,244.06,1.0,Yes,182676.70416138688,251.82,249.56,246.56,244.06
37.208173,-122.142148,,251.82,249.56,246.56,244.06,1.0,Yes,182743.4580145853,251.82,249.56,246.56,244.06
37.208173,-122.142087,,251.82,249.56,246.56,244.06,1.0,Yes,182748.8728883158,251.82,249.56,246.56,244.06
37.208174,-122.142082,,251.82,249.56,246.56,244.06,1.0,Yes,182749.33039538577,251.82,249.56,246.56,244.06
37.208175,-122.142077,,251.82,249.56,246.56,244.06,1.0,Yes,182749.78790245013,251.82,249.56,246.56,244.06
37.208175,-122.142153,,251.82,249.56,246.56,244.06,1.0,Yes,182756.53430232883,251.82,249.56,246.56,244.06
37.208177,-122.142159,,251.82,249.56,246.56,244.06,1.0,Yes,182757.1113132239,251.82,249.56,246.56,244.06
37.208177,-122.142066,,251.82,249.56,246.56,244.06,1.0,Yes,182765.3667760169,251.82,249.56,246.56,244.06
37.208178,-122.142899,,251.82,249.56,246.56,244.06,1.0,Yes,182839.31095027694,251.82,249.56,246.56,244.06
37.20818,-122.142165,,251.82,249.56,246.56,244.06,1.0,Yes,182904.46734479768,251.82,249.56,246.56,244.06
37.208181,-122.142054,,251.82,249.56,246.56,244.06,1.0,Yes,182914.3212636383,251.82,249.56,246.56,244.06
37.208183,-122.14217,,251.82,249.56,246.56,244.06,1.0,Yes,182924.62079136417,251.82,249.56,246.56,244.06
37.208183,-122.142897,,251.82,249.56,246.56,244.06,1.0,Yes,182989.15542550373,251.82,249.56,246.56,244.06
37.208186,-122.142035,,251.82,249.56,246.56,244.06,1.0,Yes,183065.67451783657,251.82,249.56,246.56,244.06
37.208186,-122.142175,,251.82,249.56,246.56,244.06,1.0,Yes,183078.10209475673,251.82,249.56,246.56,244.06
37.208188,-122.142896,,251.82,249.56,246.56,244.06,1.0,Yes,183142.1044999464,251.82,249.56,246.56,244.06
37.208189,-122.142023,,251.82,249.56,246.56,244.06,1.0,Yes,183219.5993958035,251.82,249.56,246.56,244.06
37.20819,-122.14218,,251.82,249.56,246.56,244.06,1.0,Yes,183233.53647687577,251.82,249.56,246.56,244.06
37.208192,-122.142894,,251.82,249.56,246.56,244.06,1.0,Yes,183296.917503656,251.82,249.56,246.56,244.06
37.208193,-122.142011,,251.82,249.56,246.56,244.06,1.0,Yes,183375.30007851278,251.82,249.56,246.56,244.06
37.208196,-122.142005,,251.82,249.56,246.56,244.06,1.0,Yes,183375.92819152222,251.82,249.56,246.56,244.06
37.208197,-122.142892,,251.82,249.56,246.56,244.06,1.0,Yes,183454.66583546507,251.82,249.56,246.56,244.06
37.208198,-122.142,,251.82,249.56,246.56,244.06,1.0,Yes,183533.84731989622,251.82,249.56,246.56,244.06
37.2082,-122.141994,,251.82,249.56,246.56,244.06,1.0,Yes,183534.42433064047,251.82,249.56,246.56,244.06
37.2082,-122.142195,,251.82,249.56,246.56,244.06,1.0,Yes,183552.2667770674,251.82,249.56,246.56,244.06
37.208201,-122.142889,,251.82,249.56,246.56,244.06,1.0,Yes,183613.8721394129,251.82,249.56,246.56,244.06
37.208203,-122.141989,,251.82,249.56,246.56,244.06,1.0,Yes,183693.7639968081,251.82,249.56,246.56,244.06
37.208204,-122.1422,,251.82,249.56,246.56,244.06,1.0,Yes,183712.49445506846,251.82,249.56,246.56,244.06
37.208205,-122.142886,,251.82,249.56,246.56,244.06,1.0,Yes,183773.38966824944,251.82,249.56,246.56,244.06
37.208205,-122.141984,,251.82,249.56,246.56,244.06,1.0,Yes,183853.4587509115,251.82,249.56,246.56,244.06
37.208207,-122.142206,,251.82,249.56,246.56,244.06,1.0,Yes,183873.16658196226,251.82,249.56,246.56,244.06
37.208208,-122.141979,,251.82,249.56,246.56,244.06,1.0,Yes,183893.3173101606,251.82,249.56,246.56,244.06
37.20821,-122.142883,,251.82,249.56,246.56,244.06,1.0,Yes,183973.56423232978,251.82,249.56,246.56,244.06
37.208211,-122.142211,,251.82,249.56,246.56,244.06,1.0,Yes,184033.2166855055,251.82,249.56,246.56,244.06
37.208212,-122.141975,,251.82,249.56,246.56,244.06,1.0,Yes,184054.1663163763,251.82,249.56,246.56,244.06
37.208214,-122.14288,,251.82,249.56,246.56,244.06,1.0,Yes,184134.50200234677,251.82,249.56,246.56,244.06
37.208214,-122.142217,,251.82,249.56,246.56,244.06,1.0,Yes,184193.35543416528,251.82,249.56,246.56,244.06
37.208215,-122.14197,,251.82,249.56,246.56,244.06,1.0,Yes,184215.28150322058,251.82,249.56,246.56,244.06
37.208218,-122.142876,,251.82,249.56,246.56,244.06,1.0,Yes,184295.70633638403,251.82,249.56,246.56,244.06
37.208219,-122.141965,,251.82,249.56,246.56,244.06,1.0,Yes,184376.57439625304,251.82,249.56,246.56,244.06
37.20822,-122.142228,,251.82,249.56,246.56,244.06,1.0,Yes,184399.92074065213,251.82,249.56,246.56,244.06
37.208222,-122.142872,,251.82,249.56,246.56,244.06,1.0,Yes,184457.0879989969,251.82,249.56,246.56,244.06
37.208223,-122.141961,,251.82,249.56,246.56,244.06,1.0,Yes,184537.9560545976,251.82,249.56,246.56,244.06
37.208226,-122.142239,,251.82,249.56,246.56,244.06,1.0,Yes,184562.63590499567,251.82,249.56,246.56,244.06
37.208227,-122.142868,,251.82,249.56,246.56,244.06,1.0,Yes,184618.47131319268,251.82,249.56,246.56,244.06
37.208228,-122.141957,,251.82,249.56,246.56,244.06,1.0,Yes,184699.339363458,251.82,249.56,246.56,244.06
37.208234,-122.142257,,251.82,249.56,246.56,244.06,1.0,Yes,184725.97819351745,251.82,249.56,246.56,244.06
37.208235,-122.142859,,251.82,249.56,246.56,244.06,1.0,Yes,184779.4168553232,251.82,249.56,246.56,244.06
37.208236,-122.141948,,251.82,249.56,246.56,244.06,1.0,Yes,184860.2848970519,251.82,249.56,246.56,244.06
37.208243,-122.142851,,251.82,249.56,246.56,244.06,1.0,Yes,184940.446476143,251.82,249.56,246.56,244.06
37.208248,-122.142286,,251.82,249.56,246.56,244.06,1.0,Yes,184990.60365615383,251.82,249.56,246.56,244.06
37.208249,-122.141936,,251.82,249.56,246.56,244.06,1.0,Yes,185021.67277105246,251.82,249.56,246.56,244.06
37.208251,-122.142842,,251.82,249.56,246.56,244.06,1.0,Yes,185102.09718579418,251.82,249.56,246.56,244.06
37.208254,-122.142298,,251.82,249.56,246.56,244.06,1.0,Yes,185150.3883043628,251.82,249.56,246.56,244.06
37.208259,-122.14231,,251.82,249.56,246.56,244.06,1.0,Yes,185151.58939387611,251.82,249.56,246.56,244.06
37.208259,-122.142833,,251.82,249.56,246.56,244.06,1.0,Yes,185198.0152257977,251.82,249.56,246.56,244.06
37.208262,-122.141923,,251.82,249.56,246.56,244.06,1.0,Yes,185278.79508251487,251.82,249.56,246.56,244.06
37.208264,-122.142321,,251.82,249.56,246.56,244.06,1.0,Yes,185314.12556968283,251.82,249.56,246.56,244.06
37.208266,-122.142824,,251.82,249.56,246.56,244.06,1.0,Yes,185358.7765833485,251.82,249.56,246.56,244.06
37.208269,-122.142333,,251.82,249.56,246.56,244.06,1.0,Yes,185402.3630957601,251.82,249.56,246.56,244.06
37.20827,-122.141916,,251.82,249.56,246.56,244.06,1.0,Yes,185439.37964688966,251.82,249.56,246.56,244.06
37.208274,-122.142815,,251.82,249.56,246.56,244.06,1.0,Yes,185519.18358857158,251.82,249.56,246.56,244.06
37.208274,-122.141912,,251.82,249.56,246.56,244.06,1.0,Yes,185599.34136663465,251.82,249.56,246.56,244.06
37.208276,-122.14235,,251.82,249.56,246.56,244.06,1.0,Yes,185638.22251662723,251.82,249.56,246.56,244.06
37.208278,-122.141909,,251.82,249.56,246.56,244.06,1.0,Yes,185677.36996618437,251.82,249.56,246.56,244.06
37.20828,-122.142362,,251.82,249.56,246.56,244.06,1.0,Yes,185717.58261761232,251.82,249.56,246.56,244.06
37.208281,-122.142806,,251.82,249.56,246.56,244.06,1.0,Yes,185756.99589723995,251.82,249.56,246.56,244.06
37.208282,-122.142367,,251.82,249.56,246.56,244.06,1.0,Yes,185795.96533665466,251.82,249.56,246.56,244.06
37.208282,-122.141906,,251.82,249.56,246.56,244.06,1.0,Yes,185836.88752024886,251.82,249.56,246.56,244.06
37.208284,-122.142373,,251.82,249.56,246.56,244.06,1.0,Yes,185878.34290729085,251.82,249.56,246.56,244.06
37.208285,-122.142801,,251.82,249.56,246.56,244.06,1.0,Yes,185916.3358980212,251.82,249.56,246.56,244.06
37.208285,-122.142379,,251.82,249.56,246.56,244.06,1.0,Yes,185953.7961166625,251.82,249.56,246.56,244.06
37.208287,-122.142385,,251.82,249.56,246.56,244.06,1.0,Yes,185954.37312684464,251.82,249.56,246.56,244.06
37.208287,-122.141904,,251.82,249.56,246.56,244.06,1.0,Yes,185997.07067350627,251.82,249.56,246.56,244.06
37.208288,-122.142392,,251.82,249.56,246.56,244.06,1.0,Yes,186040.38974006491,251.82,249.56,246.56,244.06
37.208288,-122.142796,,251.82,249.56,246.56,244.06,1.0,Yes,186076.25212805567,251.82,249.56,246.56,244.06
37.208289,-122.142398,,251.82,249.56,246.56,244.06,1.0,Yes,186111.5820804037,251.82,249.56,246.56,244.06
37.20829,-122.142405,,251.82,249.56,246.56,244.06,1.0,Yes,186112.21329155704,251.82,249.56,246.56,244.06
37.208291,-122.142412,,251.82,249.56,246.56,244.06,1.0,Yes,186112.84450270195,251.82,249.56,246.56,244.06
37.208291,-122.141901,,251.82,249.56,246.56,244.06,1.0,Yes,186158.205095616,251.82,249.56,246.56,244.06
37.208291,-122.142791,,251.82,249.56,246.56,244.06,1.0,Yes,186237.20886801172,251.82,249.56,246.56,244.06
37.208293,-122.142432,,251.82,249.56,246.56,244.06,1.0,Yes,186269.07745439193,251.82,249.56,246.56,244.06
37.208294,-122.142787,,251.82,249.56,246.56,244.06,1.0,Yes,186300.59038945392,251.82,249.56,246.56,244.06
37.208296,-122.1419,,251.82,249.56,246.56,244.06,1.0,Yes,186379.32816570188,251.82,249.56,246.56,244.06
37.208297,-122.142782,,251.82,249.56,246.56,244.06,1.0,Yes,186457.62186480442,251.82,249.56,246.56,244.06
37.2083,-122.142519,,251.82,249.56,246.56,244.06,1.0,Yes,186480.9702950666,251.82,249.56,246.56,244.06
37.2083,-122.142777,,251.82,249.56,246.56,244.06,1.0,Yes,186503.8725095135,251.82,249.56,246.56,244.06
37.208301,-122.141899,,251.82,249.56,246.56,244.06,1.0,Yes,186581.81113175297,251.82,249.56,246.56,244.06
37.208302,-122.142771,,251.82,249.56,246.56,244.06,1.0,Yes,186659.21714388006,251.82,249.56,246.56,244.06
37.208304,-122.142766,,251.82,249.56,246.56,244.06,1.0,Yes,186659.7133925676,251.82,249.56,246.56,244.06
37.208306,-122.142761,,251.82,249.56,246.56,244.06,1.0,Yes,186660.20964124493,251.82,249.56,246.56,244.06
37.208307,-122.141898,,251.82,249.56,246.56,244.06,1.0,Yes,186736.81673470535,251.82,249.56,246.56,244.06
37.208308,-122.142755,,251.82,249.56,246.56,244.06,1.0,Yes,186812.89121813222,251.82,249.56,246.56,244.06
37.208309,-122.142627,,251.82,249.56,246.56,244.06,1.0,Yes,186824.2540978,251.82,249.56,246.56,244.06
37.208309,-122.142749,,251.82,249.56,246.56,244.06,1.0,Yes,186835.08382582504,251.82,249.56,246.56,244.06
37.20831,-122.142743,,251.82,249.56,246.56,244.06,1.0,Yes,186835.62787532646,251.82,249.56,246.56,244.06
37.208311,-122.142647,,251.82,249.56,246.56,244.06,1.0,Yes,186844.1503510021,251.82,249.56,246.56,244.06
37.208311,-122.142737,,251.82,249.56,246.56,244.06,1.0,Yes,186852.13949441694,251.82,249.56,246.56,244.06
37.208311,-122.14266,,251.82,249.56,246.56,244.06,1.0,Yes,186858.97465044877,251.82,249.56,246.56,244.06
37.208311,-122.142731,,251.82,249.56,246.56,244.06,1.0,Yes,186865.2771969197,251.82,249.56,246.56,244.06
37.208312,-122.142724,,251.82,249.56,246.56,244.06,1.0,Yes,186865.90840789542,251.82,249.56,246.56,244.06
37.208312,-122.142712,,251.82,249.56,246.56,244.06,1.0,Yes,186866.97362700317,251.82,249.56,246.56,244.06
37.208312,-122.142693,,251.82,249.56,246.56,244.06,1.0,Yes,186868.66022392485,251.82,249.56,246.56,244.06
37.208312,-122.14268,,251.82,249.56,246.56,244.06,1.0,Yes,186869.81421129138,251.82,249.56,246.56,244.06
37.208312,-122.142667,,251.82,249.56,246.56,244.06,1.0,Yes,186870.9681986579,251.82,249.56,246.56,244.06
37.208312,-122.141898,,251.82,249.56,246.56,244.06,1.0,Yes,186939.23098982405,251.82,249.56,246.56,244.06
37.208317,-122.141897,,251.82,249.56,246.56,244.06,1.0,Yes,186939.7929528264,251.82,249.56,246.56,244.06
37.208323,-122.141897,,251.82,249.56,246.56,244.06,1.0,Yes,186940.4588421305,251.82,249.56,246.56,244.06
37.208334,-122.141897,,251.82,249.56,246.56,244.06,1.0,Yes,186941.6796391903,251.82,249.56,246.56,244.06
37.208372,-122.141899,,251.82,249.56,246.56,244.06,1.0,Yes,186945.90067337616,251.82,249.56,246.56,244.06
37.208416,-122.141899,,251.82,249.56,246.56,244.06,1.0,Yes,186950.78386166805,251.82,249.56,246.56,244.06
37.208427,-122.1419,,251.82,249.56,246.56,244.06,1.0,Yes,186952.00788180096,251.82,249.56,246.56,244.06
37.208438,-122.1419,,251.82,249.56,246.56,244.06,1.0,Yes,186953.22867888171,251.82,249.56,246.56,244.06
37.208444,-122.141901,,251.82,249.56,246.56,244.06,1.0,Yes,186953.9004588761,251.82,249.56,246.56,244.06
37.208449,-122.141902,,251.82,249.56,246.56,244.06,1.0,Yes,186954.4624218678,251.82,249.56,246.56,244.06
37.208455,-122.141903,,251.82,249.56,246.56,244.06,1.0,Yes,186955.1342018605,251.82,249.56,246.56,244.06
37.208459,-122.141904,,251.82,249.56,246.56,244.06,1.0,Yes,186955.58691618036,251.82,249.56,246.56,244.06
37.208464,-122.141905,,251.82,249.56,246.56,244.06,1.0,Yes,186956.14887917216,251.82,249.56,246.56,244.06
37.208469,-122.141907,,251.82,249.56,246.56,244.06,1.0,Yes,186956.73149543995,251.82,249.56,246.56,244.06
37.208474,-122.141909,,251.82,249.56,246.56,244.06,1.0,Yes,186957.31411170578,251.82,249.56,246.56,244.06
37.208478,-122.141911,,251.82,249.56,246.56,244.06,1.0,Yes,186957.792222114,251.82,249.56,246.56,244.06
37.208483,-122.141913,,251.82,249.56,246.56,244.06,1.0,Yes,186958.37483837482,251.82,249.56,246.56,244.06
37.208487,-122.141916,,251.82,249.56,246.56,244.06,1.0,Yes,186958.89251432952,251.82,249.56,246.56,244.06
37.208492,-122.141919,,251.82,249.56,246.56,244.06,1.0,Yes,186959.50801456007,251.82,249.56,246.56,244.06
37.208496,-122.141921,,251.82,249.56,246.56,244.06,1.0,Yes,186959.98612495497,251.82,249.56,246.56,244.06
37.208506,-122.141928,,251.82,249.56,246.56,244.06,1.0,Yes,186961.2580522307,251.82,249.56,246.56,244.06
37.208514,-122.141934,,251.82,249.56,246.56,244.06,1.0,Yes,186962.2934040543,251.82,249.56,246.56,244.06
37.208519,-122.141937,,251.82,249.56,246.56,244.06,1.0,Yes,186962.90890424728,251.82,249.56,246.56,244.06
37.208523,-122.141941,,251.82,249.56,246.56,244.06,1.0,Yes,186963.4773641423,251.82,249.56,246.56,244.06
